source,ensembl,uniprot,taxon,prefname
C1427818,http://purl.uniprot.org/opentargets/ENSG00000072310,http://purl.uniprot.org/uniprot/P36956,http://purl.uniprot.org/taxonomy/9606,Sterol regulatory element-binding protein 1
C1424584,http://purl.uniprot.org/opentargets/ENSG00000074416,http://purl.uniprot.org/uniprot/Q99685,http://purl.uniprot.org/taxonomy/9606,Monoglyceride lipase
C1418251,http://purl.uniprot.org/opentargets/ENSG00000086991,http://purl.uniprot.org/uniprot/Q9NPH5,http://purl.uniprot.org/taxonomy/9606,NADPH oxidase 4
C1418251,http://purl.uniprot.org/opentargets/ENSG00000087842,http://purl.uniprot.org/uniprot/O00625,http://purl.uniprot.org/taxonomy/9606,Pirin
C1539297,http://purl.uniprot.org/opentargets/ENSG00000089220,http://purl.uniprot.org/uniprot/P30086,http://purl.uniprot.org/taxonomy/9606,Phosphatidylethanolamine-binding protein 1
C1420371,http://purl.uniprot.org/opentargets/ENSG00000100031,http://purl.uniprot.org/uniprot/P19440,http://purl.uniprot.org/taxonomy/9606,Glutathione hydrolase 1 proenzyme
C1419182,http://purl.uniprot.org/opentargets/ENSG00000101294,http://purl.uniprot.org/uniprot/Q8TCT9,http://purl.uniprot.org/taxonomy/9606,Minor histocompatibility antigen H13
C1421449,http://purl.uniprot.org/opentargets/ENSG00000101680,http://purl.uniprot.org/uniprot/P25391,http://purl.uniprot.org/taxonomy/9606,Laminin subunit alpha-1
C1824234,http://purl.uniprot.org/opentargets/ENSG00000101986,http://purl.uniprot.org/uniprot/P33897,http://purl.uniprot.org/taxonomy/9606,ATP-binding cassette sub-family D member 1
C1415012,http://purl.uniprot.org/opentargets/ENSG00000102034,http://purl.uniprot.org/uniprot/Q99607,http://purl.uniprot.org/taxonomy/9606,ETS-related transcription factor Elf-4
C1414133,http://purl.uniprot.org/opentargets/ENSG00000102158,http://purl.uniprot.org/uniprot/Q9H0U3,http://purl.uniprot.org/taxonomy/9606,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit MAGT1
C1418674,http://purl.uniprot.org/opentargets/ENSG00000102312,http://purl.uniprot.org/uniprot/Q9H237,http://purl.uniprot.org/taxonomy/9606,Protein-serine O-palmitoleoyltransferase porcupine
C1423594,http://purl.uniprot.org/opentargets/ENSG00000104936,http://purl.uniprot.org/uniprot/Q09013,http://purl.uniprot.org/taxonomy/9606,Myotonin-protein kinase
C1425836,http://purl.uniprot.org/opentargets/ENSG00000107147,http://purl.uniprot.org/uniprot/Q5JUK3,http://purl.uniprot.org/taxonomy/9606,Potassium channel subfamily T member 1
C1333357,http://purl.uniprot.org/opentargets/ENSG00000108176,http://purl.uniprot.org/uniprot/Q9UKB3,http://purl.uniprot.org/taxonomy/9606,DnaJ homolog subfamily C member 12
C1539623,http://purl.uniprot.org/opentargets/ENSG00000108813,http://purl.uniprot.org/uniprot/Q92988,http://purl.uniprot.org/taxonomy/9606,Homeobox protein DLX-4
C1426803,http://purl.uniprot.org/opentargets/ENSG00000108960,http://purl.uniprot.org/uniprot/Q15546,http://purl.uniprot.org/taxonomy/9606,Monocyte to macrophage differentiation factor
C1414085,http://purl.uniprot.org/opentargets/ENSG00000110400,http://purl.uniprot.org/uniprot/Q15223,http://purl.uniprot.org/taxonomy/9606,Nectin-1
C2681112,http://purl.uniprot.org/opentargets/ENSG00000111817,http://purl.uniprot.org/uniprot/Q9UL01,http://purl.uniprot.org/taxonomy/9606,Dermatan-sulfate epimerase
C1413554,http://purl.uniprot.org/opentargets/ENSG00000112799,http://purl.uniprot.org/uniprot/O95711,http://purl.uniprot.org/taxonomy/9606,Lymphocyte antigen 86
C1420371,http://purl.uniprot.org/opentargets/ENSG00000116096,http://purl.uniprot.org/uniprot/P35270,http://purl.uniprot.org/taxonomy/9606,Sepiapterin reductase
C1413943,http://purl.uniprot.org/opentargets/ENSG00000118432,http://purl.uniprot.org/uniprot/P21554,http://purl.uniprot.org/taxonomy/9606,Cannabinoid receptor 1
C1418217,http://purl.uniprot.org/opentargets/ENSG00000118729,http://purl.uniprot.org/uniprot/O14958,http://purl.uniprot.org/taxonomy/9606,Calsequestrin-2
C1538703,http://purl.uniprot.org/opentargets/ENSG00000122783,http://purl.uniprot.org/uniprot/Q9BWK5,http://purl.uniprot.org/taxonomy/9606,Cell cycle regulator of non-homologous end joining
C1419212,http://purl.uniprot.org/opentargets/ENSG00000127831,http://purl.uniprot.org/uniprot/P09327,http://purl.uniprot.org/taxonomy/9606,Villin-1
C1442515,http://purl.uniprot.org/opentargets/ENSG00000128052,http://purl.uniprot.org/uniprot/P35968,http://purl.uniprot.org/taxonomy/9606,Vascular endothelial growth factor receptor 2
C2239422,http://purl.uniprot.org/opentargets/ENSG00000131979,http://purl.uniprot.org/uniprot/P30793,http://purl.uniprot.org/taxonomy/9606,GTP cyclohydrolase 1
C1414078,http://purl.uniprot.org/opentargets/ENSG00000132437,http://purl.uniprot.org/uniprot/P20711,http://purl.uniprot.org/taxonomy/9606,Aromatic-L-amino-acid decarboxylase
C1412296,http://purl.uniprot.org/opentargets/ENSG00000134489,http://purl.uniprot.org/uniprot/Q9H3N8,http://purl.uniprot.org/taxonomy/9606,Histamine H4 receptor
C1416775,http://purl.uniprot.org/opentargets/ENSG00000134569,http://purl.uniprot.org/uniprot/O75096,http://purl.uniprot.org/taxonomy/9606,Low-density lipoprotein receptor-related protein 4
C1417497,http://purl.uniprot.org/opentargets/ENSG00000135346,http://purl.uniprot.org/uniprot/P01215,http://purl.uniprot.org/taxonomy/9606,Glycoprotein hormones alpha chain
C1419142,http://purl.uniprot.org/opentargets/ENSG00000136960,http://purl.uniprot.org/uniprot/Q13822,http://purl.uniprot.org/taxonomy/9606,Autotaxin
C1418392,http://purl.uniprot.org/opentargets/ENSG00000140650,http://purl.uniprot.org/uniprot/O15305,http://purl.uniprot.org/taxonomy/9606,Phosphomannomutase 2
C1419149,http://purl.uniprot.org/opentargets/ENSG00000141627,http://purl.uniprot.org/uniprot/Q7RTS9,http://purl.uniprot.org/taxonomy/9606,Dymeclin
C1412084,http://purl.uniprot.org/opentargets/ENSG00000144566,http://purl.uniprot.org/uniprot/P20339,http://purl.uniprot.org/taxonomy/9606,Ras-related protein Rab-5A
C1417668,http://purl.uniprot.org/opentargets/ENSG00000145192,http://purl.uniprot.org/uniprot/P02765,http://purl.uniprot.org/taxonomy/9606,Alpha-2-HS-glycoprotein
C1414408,http://purl.uniprot.org/opentargets/ENSG00000147246,http://purl.uniprot.org/uniprot/P28335,http://purl.uniprot.org/taxonomy/9606,5-hydroxytryptamine receptor 2C
C1334103,http://purl.uniprot.org/opentargets/ENSG00000149187,http://purl.uniprot.org/uniprot/Q92879,http://purl.uniprot.org/taxonomy/9606,CUGBP Elav-like family member 1
C1416886,http://purl.uniprot.org/opentargets/ENSG00000149295,http://purl.uniprot.org/uniprot/P14416,http://purl.uniprot.org/taxonomy/9606,D(2) dopamine receptor
C1414052,http://purl.uniprot.org/opentargets/ENSG00000151092,http://purl.uniprot.org/uniprot/Q96IV0,http://purl.uniprot.org/taxonomy/9606,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
C1425330,http://purl.uniprot.org/opentargets/ENSG00000151552,http://purl.uniprot.org/uniprot/P09417,http://purl.uniprot.org/taxonomy/9606,Dihydropteridine reductase
C1425023,http://purl.uniprot.org/opentargets/ENSG00000151914,http://purl.uniprot.org/uniprot/Q03001,http://purl.uniprot.org/taxonomy/9606,Dystonin
C1418674,http://purl.uniprot.org/opentargets/ENSG00000154059,http://purl.uniprot.org/uniprot/Q9P2X3,http://purl.uniprot.org/taxonomy/9606,Protein IMPACT
C1334103,http://purl.uniprot.org/opentargets/ENSG00000154310,http://purl.uniprot.org/uniprot/Q9UKE5,http://purl.uniprot.org/taxonomy/9606,TRAF2 and NCK-interacting protein kinase
C1422546,http://purl.uniprot.org/opentargets/ENSG00000154589,http://purl.uniprot.org/uniprot/Q9Y6Y9,http://purl.uniprot.org/taxonomy/9606,Lymphocyte antigen 96
C1424783,http://purl.uniprot.org/opentargets/ENSG00000157764,http://purl.uniprot.org/uniprot/P15056,http://purl.uniprot.org/taxonomy/9606,Serine/threonine-protein kinase B-raf
C1414377,http://purl.uniprot.org/opentargets/ENSG00000158517,http://purl.uniprot.org/uniprot/P14598,http://purl.uniprot.org/taxonomy/9606,Neutrophil cytosol factor 1
C2239666,http://purl.uniprot.org/opentargets/ENSG00000160097,http://purl.uniprot.org/uniprot/Q8NAU1,http://purl.uniprot.org/taxonomy/9606,Fibronectin type III domain-containing protein 5
C1442515,http://purl.uniprot.org/opentargets/ENSG00000160131,http://purl.uniprot.org/uniprot/Q3ZAQ7,http://purl.uniprot.org/taxonomy/9606,Vacuolar ATPase assembly integral membrane protein VMA21
C1539312,http://purl.uniprot.org/opentargets/ENSG00000160613,http://purl.uniprot.org/uniprot/Q16549,http://purl.uniprot.org/taxonomy/9606,Proprotein convertase subtilisin/kexin type 7
C1334103,http://purl.uniprot.org/opentargets/ENSG00000161610,http://purl.uniprot.org/uniprot/O43612,http://purl.uniprot.org/taxonomy/9606,Hypocretin neuropeptide precursor
C1415811,http://purl.uniprot.org/opentargets/ENSG00000163161,http://purl.uniprot.org/uniprot/P19447,http://purl.uniprot.org/taxonomy/9606,General transcription and DNA repair factor IIH helicase/translocase subunit XPB
C1415811,http://purl.uniprot.org/opentargets/ENSG00000163431,http://purl.uniprot.org/uniprot/P29536,http://purl.uniprot.org/taxonomy/9606,Leiomodin-1
C1425150,http://purl.uniprot.org/opentargets/ENSG00000164751,http://purl.uniprot.org/uniprot/P28328,http://purl.uniprot.org/taxonomy/9606,Peroxisome biogenesis factor 2
C1825598,http://purl.uniprot.org/opentargets/ENSG00000165168,http://purl.uniprot.org/uniprot/P04839,http://purl.uniprot.org/taxonomy/9606,NADPH oxidase 2
C1417198,http://purl.uniprot.org/opentargets/ENSG00000168081,http://purl.uniprot.org/uniprot/Q13519,http://purl.uniprot.org/taxonomy/9606,Prepronociceptin
C1418674,http://purl.uniprot.org/opentargets/ENSG00000169194,http://purl.uniprot.org/uniprot/P35225,http://purl.uniprot.org/taxonomy/9606,Interleukin-13
C1415500,http://purl.uniprot.org/opentargets/ENSG00000169313,http://purl.uniprot.org/uniprot/Q9H244,http://purl.uniprot.org/taxonomy/9606,P2Y purinoceptor 12
C1414085,http://purl.uniprot.org/opentargets/ENSG00000169860,http://purl.uniprot.org/uniprot/P47900,http://purl.uniprot.org/taxonomy/9606,P2Y purinoceptor 1
C1420398,http://purl.uniprot.org/opentargets/ENSG00000170876,http://purl.uniprot.org/uniprot/Q9BTV4,http://purl.uniprot.org/taxonomy/9606,Transmembrane protein 43
C1418568,http://purl.uniprot.org/opentargets/ENSG00000171759,http://purl.uniprot.org/uniprot/P00439,http://purl.uniprot.org/taxonomy/9606,Phenylalanine-4-hydroxylase
C0919427,http://purl.uniprot.org/opentargets/ENSG00000172269,http://purl.uniprot.org/uniprot/Q9H3H5,http://purl.uniprot.org/taxonomy/9606,UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase
C1333253,http://purl.uniprot.org/opentargets/ENSG00000173614,http://purl.uniprot.org/uniprot/Q9HAN9,http://purl.uniprot.org/taxonomy/9606,Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1
C1420484,http://purl.uniprot.org/opentargets/ENSG00000174343,http://purl.uniprot.org/uniprot/Q9UGM1,http://purl.uniprot.org/taxonomy/9606,Neuronal acetylcholine receptor subunit alpha-9
C1420527,http://purl.uniprot.org/opentargets/ENSG00000177000,http://purl.uniprot.org/uniprot/P42898,http://purl.uniprot.org/taxonomy/9606,Methylenetetrahydrofolate reductase (NADPH)
C1427359,http://purl.uniprot.org/opentargets/ENSG00000177600,http://purl.uniprot.org/uniprot/P05387,http://purl.uniprot.org/taxonomy/9606,Large ribosomal subunit protein P2
C1538301,http://purl.uniprot.org/opentargets/ENSG00000178752,http://purl.uniprot.org/uniprot/Q4G0M1,http://purl.uniprot.org/taxonomy/9606,Erythroferrone
C1424584,http://purl.uniprot.org/opentargets/ENSG00000180155,http://purl.uniprot.org/uniprot/P0DP58,http://purl.uniprot.org/taxonomy/9606,Ly-6/neurotoxin-like protein 1
C1826565,http://purl.uniprot.org/opentargets/ENSG00000184845,http://purl.uniprot.org/uniprot/P21728,http://purl.uniprot.org/taxonomy/9606,D(1A) dopamine receptor
C1422395,http://purl.uniprot.org/opentargets/ENSG00000187714,http://purl.uniprot.org/uniprot/Q16572,http://purl.uniprot.org/taxonomy/9606,Vesicular acetylcholine transporter
C1420116,http://purl.uniprot.org/opentargets/ENSG00000196218,http://purl.uniprot.org/uniprot/P21817,http://purl.uniprot.org/taxonomy/9606,Ryanodine receptor 1
C1539322,http://purl.uniprot.org/opentargets/ENSG00000196338,http://purl.uniprot.org/uniprot/Q9NZ94,http://purl.uniprot.org/taxonomy/9606,Neuroligin-3
C1413406,http://purl.uniprot.org/opentargets/ENSG00000197563,http://purl.uniprot.org/uniprot/O95427,http://purl.uniprot.org/taxonomy/9606,GPI ethanolamine phosphate transferase 1
C1537627,http://purl.uniprot.org/opentargets/ENSG00000198380,http://purl.uniprot.org/uniprot/Q06210,http://purl.uniprot.org/taxonomy/9606,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1
C1333250,http://purl.uniprot.org/opentargets/ENSG00000211448,http://purl.uniprot.org/uniprot/Q92813,http://purl.uniprot.org/taxonomy/9606,Type II iodothyronine deiodinase
C1538650,http://purl.uniprot.org/opentargets/ENSG00000215182,http://purl.uniprot.org/uniprot/P98088,http://purl.uniprot.org/taxonomy/9606,Mucin-5AC
C1413824,http://purl.uniprot.org/opentargets/ENSG00000215193,http://purl.uniprot.org/uniprot/Q7Z412,http://purl.uniprot.org/taxonomy/9606,Peroxisome assembly protein 26
C1416916,http://purl.uniprot.org/opentargets/ENSG00000272047,http://purl.uniprot.org/uniprot/Q6ZYL4,http://purl.uniprot.org/taxonomy/9606,General transcription factor IIH subunit 5
C1417608,http://purl.uniprot.org/opentargets/ENSG00000277586,http://purl.uniprot.org/uniprot/P07196,http://purl.uniprot.org/taxonomy/9606,Neurofilament light polypeptide
C1825598,http://purl.uniprot.org/opentargets/ENSG00000007314,http://purl.uniprot.org/uniprot/P35499,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 4 subunit alpha
C1425023,http://purl.uniprot.org/opentargets/ENSG00000008311,http://purl.uniprot.org/uniprot/Q9UDR5,http://purl.uniprot.org/taxonomy/9606,"Alpha-aminoadipic semialdehyde synthase, mitochondrial"
C1539585,http://purl.uniprot.org/opentargets/ENSG00000033011,http://purl.uniprot.org/uniprot/Q9BT22,http://purl.uniprot.org/taxonomy/9606,Chitobiosyldiphosphodolichol beta-mannosyltransferase
C1418674,http://purl.uniprot.org/opentargets/ENSG00000060982,http://purl.uniprot.org/uniprot/P54687,http://purl.uniprot.org/taxonomy/9606,"Branched-chain-amino-acid aminotransferase, cytosolic"
C1416994,http://purl.uniprot.org/opentargets/ENSG00000065427,http://purl.uniprot.org/uniprot/Q15046,http://purl.uniprot.org/taxonomy/9606,Lysine--tRNA ligase
C1419129,http://purl.uniprot.org/opentargets/ENSG00000066322,http://purl.uniprot.org/uniprot/Q9BW60,http://purl.uniprot.org/taxonomy/9606,Very long chain fatty acid elongase 1
C1412691,http://purl.uniprot.org/opentargets/ENSG00000071553,http://purl.uniprot.org/uniprot/Q15904,http://purl.uniprot.org/taxonomy/9606,V-type proton ATPase subunit S1
C1418478,http://purl.uniprot.org/opentargets/ENSG00000076770,http://purl.uniprot.org/uniprot/Q9NUK0,http://purl.uniprot.org/taxonomy/9606,Muscleblind-like protein 3
C1418469,http://purl.uniprot.org/opentargets/ENSG00000077279,http://purl.uniprot.org/uniprot/O43602,http://purl.uniprot.org/taxonomy/9606,Neuronal migration protein doublecortin
C1418526,http://purl.uniprot.org/opentargets/ENSG00000078328,http://purl.uniprot.org/uniprot/Q9NWB1,http://purl.uniprot.org/taxonomy/9606,RNA binding protein fox-1 homolog 1
C1419149,http://purl.uniprot.org/opentargets/ENSG00000099940,http://purl.uniprot.org/uniprot/O95721,http://purl.uniprot.org/taxonomy/9606,Synaptosomal-associated protein 29
C1420271,http://purl.uniprot.org/opentargets/ENSG00000100031,http://purl.uniprot.org/uniprot/P19440,http://purl.uniprot.org/taxonomy/9606,Glutathione hydrolase 1 proenzyme
C1412107,http://purl.uniprot.org/opentargets/ENSG00000100320,http://purl.uniprot.org/uniprot/O43251,http://purl.uniprot.org/taxonomy/9606,RNA binding protein fox-1 homolog 2
C1825598,http://purl.uniprot.org/opentargets/ENSG00000102158,http://purl.uniprot.org/uniprot/Q9H0U3,http://purl.uniprot.org/taxonomy/9606,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit MAGT1
C1420311,http://purl.uniprot.org/opentargets/ENSG00000102174,http://purl.uniprot.org/uniprot/P78562,http://purl.uniprot.org/taxonomy/9606,Phosphate-regulating neutral endopeptidase PHEX
C1418674,http://purl.uniprot.org/opentargets/ENSG00000104870,http://purl.uniprot.org/uniprot/P55899,http://purl.uniprot.org/taxonomy/9606,IgG receptor FcRn large subunit p51
C1415009,http://purl.uniprot.org/opentargets/ENSG00000105607,http://purl.uniprot.org/uniprot/Q92947,http://purl.uniprot.org/taxonomy/9606,"Glutaryl-CoA dehydrogenase, mitochondrial"
C1425023,http://purl.uniprot.org/opentargets/ENSG00000115275,http://purl.uniprot.org/uniprot/Q13724,http://purl.uniprot.org/taxonomy/9606,Mannosyl-oligosaccharide glucosidase
C1420076,http://purl.uniprot.org/opentargets/ENSG00000116906,http://purl.uniprot.org/uniprot/O15228,http://purl.uniprot.org/taxonomy/9606,Dihydroxyacetone phosphate acyltransferase
C1425023,http://purl.uniprot.org/opentargets/ENSG00000117054,http://purl.uniprot.org/uniprot/P11310,http://purl.uniprot.org/taxonomy/9606,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"
C1425829,http://purl.uniprot.org/opentargets/ENSG00000124222,http://purl.uniprot.org/uniprot/O14662,http://purl.uniprot.org/taxonomy/9606,Syntaxin-16
C1416681,http://purl.uniprot.org/opentargets/ENSG00000124587,http://purl.uniprot.org/uniprot/Q13608,http://purl.uniprot.org/taxonomy/9606,Peroxisomal ATPase PEX6
C1832467,http://purl.uniprot.org/opentargets/ENSG00000127980,http://purl.uniprot.org/uniprot/O43933,http://purl.uniprot.org/taxonomy/9606,Peroxisomal ATPase PEX1
C1416994,http://purl.uniprot.org/opentargets/ENSG00000129195,http://purl.uniprot.org/uniprot/Q9BSJ6,http://purl.uniprot.org/taxonomy/9606,Protein PIMREG
C1823430,http://purl.uniprot.org/opentargets/ENSG00000129255,http://purl.uniprot.org/uniprot/O75352,http://purl.uniprot.org/taxonomy/9606,Mannose-P-dolichol utilization defect 1 protein
C1418674,http://purl.uniprot.org/opentargets/ENSG00000130714,http://purl.uniprot.org/uniprot/Q9Y6A1,http://purl.uniprot.org/taxonomy/9606,Protein O-mannosyl-transferase 1
C1417235,http://purl.uniprot.org/opentargets/ENSG00000130810,http://purl.uniprot.org/uniprot/Q9NQ55,http://purl.uniprot.org/taxonomy/9606,Suppressor of SWI4 1 homolog
C1420271,http://purl.uniprot.org/opentargets/ENSG00000134001,http://purl.uniprot.org/uniprot/P05198,http://purl.uniprot.org/taxonomy/9606,Eukaryotic translation initiation factor 2 subunit 1
C1416681,http://purl.uniprot.org/opentargets/ENSG00000134569,http://purl.uniprot.org/uniprot/O75096,http://purl.uniprot.org/taxonomy/9606,Low-density lipoprotein receptor-related protein 4
C1425428,http://purl.uniprot.org/opentargets/ENSG00000134851,http://purl.uniprot.org/uniprot/Q9HC07,http://purl.uniprot.org/taxonomy/9606,Putative divalent cation/proton antiporter TMEM165
C1415178,http://purl.uniprot.org/opentargets/ENSG00000135902,http://purl.uniprot.org/uniprot/Q07001,http://purl.uniprot.org/taxonomy/9606,Acetylcholine receptor subunit delta
C1413573,http://purl.uniprot.org/opentargets/ENSG00000136450,http://purl.uniprot.org/uniprot/Q07955,http://purl.uniprot.org/taxonomy/9606,Serine/arginine-rich splicing factor 1
C1418773,http://purl.uniprot.org/opentargets/ENSG00000136717,http://purl.uniprot.org/uniprot/O00499,http://purl.uniprot.org/taxonomy/9606,Myc box-dependent-interacting protein 1
C1420557,http://purl.uniprot.org/opentargets/ENSG00000137474,http://purl.uniprot.org/uniprot/Q13402,http://purl.uniprot.org/taxonomy/9606,Unconventional myosin-VIIa
C1416821,http://purl.uniprot.org/opentargets/ENSG00000140263,http://purl.uniprot.org/uniprot/Q00796,http://purl.uniprot.org/taxonomy/9606,Sorbitol dehydrogenase
C1423541,http://purl.uniprot.org/opentargets/ENSG00000140650,http://purl.uniprot.org/uniprot/O15305,http://purl.uniprot.org/taxonomy/9606,Phosphomannomutase 2
C2239666,http://purl.uniprot.org/opentargets/ENSG00000142657,http://purl.uniprot.org/uniprot/P52209,http://purl.uniprot.org/taxonomy/9606,"6-phosphogluconate dehydrogenase, decarboxylating"
C1412687,http://purl.uniprot.org/opentargets/ENSG00000143315,http://purl.uniprot.org/uniprot/Q9H3S5,http://purl.uniprot.org/taxonomy/9606,GPI mannosyltransferase 1
C1414139,http://purl.uniprot.org/opentargets/ENSG00000143632,http://purl.uniprot.org/uniprot/P68133,http://purl.uniprot.org/taxonomy/9606,"Actin, alpha skeletal muscle"
C2239666,http://purl.uniprot.org/opentargets/ENSG00000143858,http://purl.uniprot.org/uniprot/Q8N9I0,http://purl.uniprot.org/taxonomy/9606,Synaptotagmin-2
C1425023,http://purl.uniprot.org/opentargets/ENSG00000144591,http://purl.uniprot.org/uniprot/Q96IJ6,http://purl.uniprot.org/taxonomy/9606,Mannose-1-phosphate guanylyltransferase regulatory subunit alpha
C1418674,http://purl.uniprot.org/opentargets/ENSG00000150787,http://purl.uniprot.org/uniprot/Q03393,http://purl.uniprot.org/taxonomy/9606,6-pyruvoyl tetrahydrobiopterin synthase
C1426941,http://purl.uniprot.org/opentargets/ENSG00000151092,http://purl.uniprot.org/uniprot/Q96IV0,http://purl.uniprot.org/taxonomy/9606,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
C1418752,http://purl.uniprot.org/opentargets/ENSG00000152601,http://purl.uniprot.org/uniprot/Q9NR56,http://purl.uniprot.org/taxonomy/9606,Muscleblind-like protein 1
C1419149,http://purl.uniprot.org/opentargets/ENSG00000154059,http://purl.uniprot.org/uniprot/Q9P2X3,http://purl.uniprot.org/taxonomy/9606,Protein IMPACT
C1418469,http://purl.uniprot.org/opentargets/ENSG00000154589,http://purl.uniprot.org/uniprot/Q9Y6Y9,http://purl.uniprot.org/taxonomy/9606,Lymphocyte antigen 96
C1418470,http://purl.uniprot.org/opentargets/ENSG00000155380,http://purl.uniprot.org/uniprot/P53985,http://purl.uniprot.org/taxonomy/9606,Monocarboxylate transporter 1
C1418526,http://purl.uniprot.org/opentargets/ENSG00000157911,http://purl.uniprot.org/uniprot/O60683,http://purl.uniprot.org/taxonomy/9606,Peroxisome biogenesis factor 10
C1418469,http://purl.uniprot.org/opentargets/ENSG00000162738,http://purl.uniprot.org/uniprot/Q9ULK5,http://purl.uniprot.org/taxonomy/9606,Vang-like protein 2
C1418474,http://purl.uniprot.org/opentargets/ENSG00000162928,http://purl.uniprot.org/uniprot/Q92968,http://purl.uniprot.org/taxonomy/9606,Peroxisomal membrane protein PEX13
C1415166,http://purl.uniprot.org/opentargets/ENSG00000164344,http://purl.uniprot.org/uniprot/P03952,http://purl.uniprot.org/taxonomy/9606,Plasma kallikrein
C1419149,http://purl.uniprot.org/opentargets/ENSG00000164751,http://purl.uniprot.org/uniprot/P28328,http://purl.uniprot.org/taxonomy/9606,Peroxisome biogenesis factor 2
C1427818,http://purl.uniprot.org/opentargets/ENSG00000164904,http://purl.uniprot.org/uniprot/P49419,http://purl.uniprot.org/taxonomy/9606,Alpha-aminoadipic semialdehyde dehydrogenase
C1419149,http://purl.uniprot.org/opentargets/ENSG00000165917,http://purl.uniprot.org/uniprot/Q13702,http://purl.uniprot.org/taxonomy/9606,43 kDa receptor-associated protein of the synapse
C1418469,http://purl.uniprot.org/opentargets/ENSG00000166685,http://purl.uniprot.org/uniprot/Q8WTW3,http://purl.uniprot.org/taxonomy/9606,Conserved oligomeric Golgi complex subunit 1
C1413938,http://purl.uniprot.org/opentargets/ENSG00000170873,http://purl.uniprot.org/uniprot/O43312,http://purl.uniprot.org/taxonomy/9606,Protein MTSS 1
C1419149,http://purl.uniprot.org/opentargets/ENSG00000171298,http://purl.uniprot.org/uniprot/P10253,http://purl.uniprot.org/taxonomy/9606,Lysosomal alpha-glucosidase
C1417055,http://purl.uniprot.org/opentargets/ENSG00000172037,http://purl.uniprot.org/uniprot/P55268,http://purl.uniprot.org/taxonomy/9606,Laminin subunit beta-2
C1419304,http://purl.uniprot.org/opentargets/ENSG00000173230,http://purl.uniprot.org/uniprot/Q14789,http://purl.uniprot.org/taxonomy/9606,Golgin subfamily B member 1
C1854634,http://purl.uniprot.org/opentargets/ENSG00000177045,http://purl.uniprot.org/uniprot/Q8N196,http://purl.uniprot.org/taxonomy/9606,Homeobox protein SIX5
C1412477,http://purl.uniprot.org/opentargets/ENSG00000177239,http://purl.uniprot.org/uniprot/Q9UKM7,http://purl.uniprot.org/taxonomy/9606,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase"
C1332412,http://purl.uniprot.org/opentargets/ENSG00000177600,http://purl.uniprot.org/uniprot/P05387,http://purl.uniprot.org/taxonomy/9606,Large ribosomal subunit protein P2
C1414899,http://purl.uniprot.org/opentargets/ENSG00000179085,http://purl.uniprot.org/uniprot/Q9P2X0,http://purl.uniprot.org/taxonomy/9606,Dolichol-phosphate mannosyltransferase subunit 3
C1425280,http://purl.uniprot.org/opentargets/ENSG00000196218,http://purl.uniprot.org/uniprot/P21817,http://purl.uniprot.org/taxonomy/9606,Ryanodine receptor 1
C1417055,http://purl.uniprot.org/opentargets/ENSG00000196811,http://purl.uniprot.org/uniprot/P07510,http://purl.uniprot.org/taxonomy/9606,Acetylcholine receptor subunit gamma
C1419862,http://purl.uniprot.org/opentargets/ENSG00000197467,http://purl.uniprot.org/uniprot/Q5TAT6,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(XIII) chain
C1419778,http://purl.uniprot.org/opentargets/ENSG00000215193,http://purl.uniprot.org/uniprot/Q7Z412,http://purl.uniprot.org/taxonomy/9606,Peroxisome assembly protein 26
C1414334,http://purl.uniprot.org/opentargets/ENSG00000234906,http://purl.uniprot.org/uniprot/P02655,http://purl.uniprot.org/taxonomy/9606,Apolipoprotein C-II
C1417055,http://purl.uniprot.org/opentargets/ENSG00000272047,http://purl.uniprot.org/uniprot/Q6ZYL4,http://purl.uniprot.org/taxonomy/9606,General transcription factor IIH subunit 5
C1333357,http://purl.uniprot.org/opentargets/ENSG00000090674,http://purl.uniprot.org/uniprot/Q9GZU1,http://purl.uniprot.org/taxonomy/9606,Mucolipin-1
C1422805,http://purl.uniprot.org/opentargets/ENSG00000122126,http://purl.uniprot.org/uniprot/Q01968,http://purl.uniprot.org/taxonomy/9606,Inositol polyphosphate 5-phosphatase OCRL
C1825598,http://purl.uniprot.org/opentargets/ENSG00000129991,http://purl.uniprot.org/uniprot/P19429,http://purl.uniprot.org/taxonomy/9606,"Troponin I, cardiac muscle"
C1417931,http://purl.uniprot.org/opentargets/ENSG00000136235,http://purl.uniprot.org/uniprot/Q14956,http://purl.uniprot.org/taxonomy/9606,Transmembrane glycoprotein NMB
C1415205,http://purl.uniprot.org/opentargets/ENSG00000136960,http://purl.uniprot.org/uniprot/Q13822,http://purl.uniprot.org/taxonomy/9606,Autotaxin
