source,ensembl,uniprot,taxon,prefname
HP_0030834,ENSG00000169432,http://purl.uniprot.org/uniprot/Q15858,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 9 subunit alpha
HP_0030834,ENSG00000102967,http://purl.uniprot.org/uniprot/Q02127,http://purl.uniprot.org/taxonomy/9606,"Dihydroorotate dehydrogenase (quinone), mitochondrial"
MONDO_0001410,ENSG00000091831,http://purl.uniprot.org/uniprot/P03372,http://purl.uniprot.org/taxonomy/9606,Estrogen receptor
MONDO_0001410,ENSG00000064989,http://purl.uniprot.org/uniprot/Q16602,http://purl.uniprot.org/taxonomy/9606,Calcitonin gene-related peptide type 1 receptor
MONDO_0014725,ENSG00000155511,http://purl.uniprot.org/uniprot/P42261,http://purl.uniprot.org/taxonomy/9606,Glutamate receptor 1
MONDO_0014725,ENSG00000120251,http://purl.uniprot.org/uniprot/P42262,http://purl.uniprot.org/taxonomy/9606,Glutamate receptor 2
MONDO_0014725,ENSG00000148408,http://purl.uniprot.org/uniprot/Q00975,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent N-type calcium channel subunit alpha-1B
MONDO_0014725,ENSG00000167552,http://purl.uniprot.org/uniprot/Q71U36,http://purl.uniprot.org/taxonomy/9606,Tubulin alpha-1A chain
MONDO_0014725,ENSG00000132639,http://purl.uniprot.org/uniprot/P60880,http://purl.uniprot.org/taxonomy/9606,Synaptosomal-associated protein 25
MONDO_0014725,ENSG00000105409,http://purl.uniprot.org/uniprot/P13637,http://purl.uniprot.org/taxonomy/9606,Sodium/potassium-transporting ATPase subunit alpha-3
MONDO_0054695,ENSG00000196569,http://purl.uniprot.org/uniprot/P24043,http://purl.uniprot.org/taxonomy/9606,Laminin subunit alpha-2
MONDO_0054695,ENSG00000142156,http://purl.uniprot.org/uniprot/P12109,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(VI) chain
MONDO_0054695,ENSG00000198947,http://purl.uniprot.org/uniprot/P11532,http://purl.uniprot.org/taxonomy/9606,Dystrophin
MONDO_0054695,ENSG00000171298,http://purl.uniprot.org/uniprot/P10253,http://purl.uniprot.org/taxonomy/9606,Lysosomal alpha-glucosidase
MONDO_0054695,ENSG00000163359,http://purl.uniprot.org/uniprot/P12111,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-3(VI) chain
MONDO_0054695,ENSG00000007314,http://purl.uniprot.org/uniprot/P35499,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 4 subunit alpha
EFO_0000174,ENSG00000101162,http://purl.uniprot.org/uniprot/Q9H4B7,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-1 chain
EFO_0000174,ENSG00000102755,http://purl.uniprot.org/uniprot/P17948,http://purl.uniprot.org/taxonomy/9606,Vascular endothelial growth factor receptor 1
EFO_0000174,ENSG00000106628,http://purl.uniprot.org/uniprot/P49005,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta subunit 2
EFO_0000174,ENSG00000273079,http://purl.uniprot.org/uniprot/Q13224,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 2B"
EFO_0000174,ENSG00000106804,http://purl.uniprot.org/uniprot/P01031,http://purl.uniprot.org/taxonomy/9606,Complement C5
EFO_0000174,ENSG00000117400,http://purl.uniprot.org/uniprot/P40238,http://purl.uniprot.org/taxonomy/9606,Thrombopoietin receptor
EFO_0000174,ENSG00000146648,http://purl.uniprot.org/uniprot/P00533,http://purl.uniprot.org/taxonomy/9606,Epidermal growth factor receptor
EFO_0000174,ENSG00000171105,http://purl.uniprot.org/uniprot/P06213,http://purl.uniprot.org/taxonomy/9606,Insulin receptor
EFO_0000174,ENSG00000175868,http://purl.uniprot.org/uniprot/P10092,http://purl.uniprot.org/taxonomy/9606,Calcitonin gene-related peptide 2
EFO_0000174,ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
EFO_0000174,ENSG00000261456,http://purl.uniprot.org/uniprot/Q3ZCM7,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-8 chain
EFO_0000174,ENSG00000073756,http://purl.uniprot.org/uniprot/P35354,http://purl.uniprot.org/taxonomy/9606,Prostaglandin G/H synthase 2
EFO_0000174,ENSG00000100479,http://purl.uniprot.org/uniprot/P56282,http://purl.uniprot.org/taxonomy/9606,DNA polymerase epsilon subunit 2
EFO_0000174,ENSG00000129484,http://purl.uniprot.org/uniprot/Q9UGN5,http://purl.uniprot.org/taxonomy/9606,Poly [ADP-ribose] polymerase 2
EFO_0000174,ENSG00000134318,http://purl.uniprot.org/uniprot/O75116,http://purl.uniprot.org/taxonomy/9606,Rho-associated protein kinase 2
EFO_0000174,ENSG00000143799,http://purl.uniprot.org/uniprot/P09874,http://purl.uniprot.org/taxonomy/9606,Poly [ADP-ribose] polymerase 1
EFO_0000174,ENSG00000197122,http://purl.uniprot.org/uniprot/P12931,http://purl.uniprot.org/taxonomy/9606,Proto-oncogene tyrosine-protein kinase Src
EFO_0000174,ENSG00000010671,http://purl.uniprot.org/uniprot/Q06187,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase BTK
EFO_0000174,ENSG00000112715,http://purl.uniprot.org/uniprot/P15692,http://purl.uniprot.org/taxonomy/9606,"Vascular endothelial growth factor A, long form"
EFO_0000174,ENSG00000120659,http://purl.uniprot.org/uniprot/O14788,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor ligand superfamily member 11
EFO_0000174,ENSG00000146143,http://purl.uniprot.org/uniprot/P49643,http://purl.uniprot.org/taxonomy/9606,DNA primase large subunit
EFO_0000174,ENSG00000254087,http://purl.uniprot.org/uniprot/P07948,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase Lyn
EFO_0000174,ENSG00000077514,http://purl.uniprot.org/uniprot/Q15054,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta subunit 3
EFO_0000174,ENSG00000077782,http://purl.uniprot.org/uniprot/P11362,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 1
EFO_0000174,ENSG00000113721,http://purl.uniprot.org/uniprot/P09619,http://purl.uniprot.org/taxonomy/9606,Platelet-derived growth factor receptor beta
EFO_0000174,ENSG00000133216,http://purl.uniprot.org/uniprot/P29323,http://purl.uniprot.org/taxonomy/9606,Ephrin type-B receptor 2
EFO_0000174,ENSG00000104833,http://purl.uniprot.org/uniprot/P04350,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-4A chain
EFO_0000174,ENSG00000157404,http://purl.uniprot.org/uniprot/P10721,http://purl.uniprot.org/taxonomy/9606,Mast/stem cell growth factor receptor Kit
EFO_0000174,ENSG00000167325,http://purl.uniprot.org/uniprot/P23921,http://purl.uniprot.org/taxonomy/9606,Ribonucleoside-diphosphate reductase large subunit
EFO_0000174,ENSG00000198900,http://purl.uniprot.org/uniprot/P11387,http://purl.uniprot.org/taxonomy/9606,DNA topoisomerase 1
EFO_0000174,ENSG00000119535,http://purl.uniprot.org/uniprot/Q99062,http://purl.uniprot.org/taxonomy/9606,Granulocyte colony-stimulating factor receptor
EFO_0000174,ENSG00000167601,http://purl.uniprot.org/uniprot/P30530,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase receptor UFO
EFO_0000174,ENSG00000171791,http://purl.uniprot.org/uniprot/P10415,http://purl.uniprot.org/taxonomy/9606,Apoptosis regulator Bcl-2
EFO_0000174,ENSG00000027697,http://purl.uniprot.org/uniprot/P15260,http://purl.uniprot.org/taxonomy/9606,Interferon gamma receptor 1
EFO_0000174,ENSG00000137267,http://purl.uniprot.org/uniprot/Q13885,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-2A chain
EFO_0000174,ENSG00000148229,http://purl.uniprot.org/uniprot/Q9NRF9,http://purl.uniprot.org/taxonomy/9606,DNA polymerase epsilon subunit 3
EFO_0000174,ENSG00000171094,http://purl.uniprot.org/uniprot/Q9UM73,http://purl.uniprot.org/taxonomy/9606,ALK tyrosine kinase receptor
EFO_0000174,ENSG00000106462,http://purl.uniprot.org/uniprot/Q15910,http://purl.uniprot.org/taxonomy/9606,Histone-lysine N-methyltransferase EZH2
EFO_0000174,ENSG00000121879,http://purl.uniprot.org/uniprot/P42336,http://purl.uniprot.org/taxonomy/9606,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform"
EFO_0000174,ENSG00000121966,http://purl.uniprot.org/uniprot/P61073,http://purl.uniprot.org/taxonomy/9606,C-X-C chemokine receptor type 4
EFO_0000174,ENSG00000128052,http://purl.uniprot.org/uniprot/P35968,http://purl.uniprot.org/taxonomy/9606,Vascular endothelial growth factor receptor 2
EFO_0000174,ENSG00000135446,http://purl.uniprot.org/uniprot/P11802,http://purl.uniprot.org/taxonomy/9606,Cyclin-dependent kinase 4
EFO_0000174,ENSG00000141736,http://purl.uniprot.org/uniprot/P04626,http://purl.uniprot.org/taxonomy/9606,Receptor tyrosine-protein kinase erbB-2
EFO_0000174,ENSG00000163399,http://purl.uniprot.org/uniprot/P05023,http://purl.uniprot.org/taxonomy/9606,Sodium/potassium-transporting ATPase subunit alpha-1
EFO_0000174,ENSG00000171848,http://purl.uniprot.org/uniprot/P31350,http://purl.uniprot.org/taxonomy/9606,Ribonucleoside-diphosphate reductase subunit M2
EFO_0000174,ENSG00000177084,http://purl.uniprot.org/uniprot/Q07864,http://purl.uniprot.org/taxonomy/9606,DNA polymerase epsilon catalytic subunit A
EFO_0000174,ENSG00000110680,http://purl.uniprot.org/uniprot/P01258,http://purl.uniprot.org/taxonomy/9606,Calcitonin
EFO_0000174,ENSG00000118113,http://purl.uniprot.org/uniprot/P22894,http://purl.uniprot.org/taxonomy/9606,Neutrophil collagenase
EFO_0000174,ENSG00000120949,http://purl.uniprot.org/uniprot/P28908,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor receptor superfamily member 8
EFO_0000174,ENSG00000170989,http://purl.uniprot.org/uniprot/P21453,http://purl.uniprot.org/taxonomy/9606,Sphingosine 1-phosphate receptor 1
EFO_0000174,ENSG00000010610,http://purl.uniprot.org/uniprot/P01730,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD4
EFO_0000174,ENSG00000111537,http://purl.uniprot.org/uniprot/P01579,http://purl.uniprot.org/taxonomy/9606,Interferon gamma
EFO_0000174,ENSG00000142319,http://purl.uniprot.org/uniprot/Q01959,http://purl.uniprot.org/taxonomy/9606,Sodium-dependent dopamine transporter
EFO_0000174,ENSG00000188229,http://purl.uniprot.org/uniprot/P68371,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-4B chain
EFO_0000174,ENSG00000196230,http://purl.uniprot.org/uniprot/P07437,http://purl.uniprot.org/taxonomy/9606,Tubulin beta chain
EFO_0000174,ENSG00000196611,http://purl.uniprot.org/uniprot/P03956,http://purl.uniprot.org/taxonomy/9606,Interstitial collagenase
EFO_0000174,ENSG00000037280,http://purl.uniprot.org/uniprot/P35916,http://purl.uniprot.org/taxonomy/9606,Vascular endothelial growth factor receptor 3
EFO_0000174,ENSG00000105976,http://purl.uniprot.org/uniprot/P08581,http://purl.uniprot.org/taxonomy/9606,Hepatocyte growth factor receptor
EFO_0000174,ENSG00000137285,http://purl.uniprot.org/uniprot/Q9BVA1,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-2B chain
EFO_0000174,ENSG00000140443,http://purl.uniprot.org/uniprot/P08069,http://purl.uniprot.org/taxonomy/9606,Insulin-like growth factor 1 receptor
EFO_0000174,ENSG00000160752,http://purl.uniprot.org/uniprot/P14324,http://purl.uniprot.org/taxonomy/9606,Farnesyl pyrophosphate synthase
EFO_0000174,ENSG00000077097,http://purl.uniprot.org/uniprot/Q02880,http://purl.uniprot.org/taxonomy/9606,DNA topoisomerase 2-beta
EFO_0000174,ENSG00000105810,http://purl.uniprot.org/uniprot/Q00534,http://purl.uniprot.org/taxonomy/9606,Cyclin-dependent kinase 6
EFO_0000174,ENSG00000131747,http://purl.uniprot.org/uniprot/P11388,http://purl.uniprot.org/taxonomy/9606,DNA topoisomerase 2-alpha
EFO_0000174,ENSG00000138413,http://purl.uniprot.org/uniprot/O75874,http://purl.uniprot.org/taxonomy/9606,Isocitrate dehydrogenase [NADP] cytoplasmic
EFO_0000174,ENSG00000142627,http://purl.uniprot.org/uniprot/P29317,http://purl.uniprot.org/taxonomy/9606,Ephrin type-A receptor 2
EFO_0000174,ENSG00000159128,http://purl.uniprot.org/uniprot/P38484,http://purl.uniprot.org/taxonomy/9606,Interferon gamma receptor 2
EFO_0000174,ENSG00000163599,http://purl.uniprot.org/uniprot/P16410,http://purl.uniprot.org/taxonomy/9606,Cytotoxic T-lymphocyte protein 4
EFO_0000174,ENSG00000188778,http://purl.uniprot.org/uniprot/P13945,http://purl.uniprot.org/taxonomy/9606,Beta-3 adrenergic receptor
EFO_0000174,ENSG00000258947,http://purl.uniprot.org/uniprot/Q13509,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-3 chain
EFO_0000174,ENSG00000175482,http://purl.uniprot.org/uniprot/Q9HCU8,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta subunit 4
EFO_0000174,ENSG00000182054,http://purl.uniprot.org/uniprot/P48735,http://purl.uniprot.org/taxonomy/9606,"Isocitrate dehydrogenase [NADP], mitochondrial"
EFO_0000174,ENSG00000041880,http://purl.uniprot.org/uniprot/Q9Y6F1,http://purl.uniprot.org/taxonomy/9606,Protein mono-ADP-ribosyltransferase PARP3
EFO_0000174,ENSG00000048052,http://purl.uniprot.org/uniprot/Q9UKV0,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 9
EFO_0000174,ENSG00000062822,http://purl.uniprot.org/uniprot/P28340,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta catalytic subunit
EFO_0000174,ENSG00000101868,http://purl.uniprot.org/uniprot/P09884,http://purl.uniprot.org/taxonomy/9606,DNA polymerase alpha catalytic subunit
EFO_0000174,ENSG00000112759,http://purl.uniprot.org/uniprot/Q99808,http://purl.uniprot.org/taxonomy/9606,Equilibrative nucleoside transporter 1
EFO_0000174,ENSG00000113580,http://purl.uniprot.org/uniprot/P04150,http://purl.uniprot.org/taxonomy/9606,Glucocorticoid receptor
EFO_0000174,ENSG00000115414,http://purl.uniprot.org/uniprot/P02751,http://purl.uniprot.org/taxonomy/9606,Fibronectin
EFO_0000174,ENSG00000120217,http://purl.uniprot.org/uniprot/Q9NZQ7,http://purl.uniprot.org/taxonomy/9606,Programmed cell death 1 ligand 1
EFO_0000174,ENSG00000176014,http://purl.uniprot.org/uniprot/Q9BUF5,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-6 chain
EFO_0000174,ENSG00000198056,http://purl.uniprot.org/uniprot/P49642,http://purl.uniprot.org/taxonomy/9606,DNA primase small subunit
EFO_0000174,ENSG00000198400,http://purl.uniprot.org/uniprot/P04629,http://purl.uniprot.org/taxonomy/9606,High affinity nerve growth factor receptor
EFO_0000174,ENSG00000014138,http://purl.uniprot.org/uniprot/Q14181,http://purl.uniprot.org/taxonomy/9606,DNA polymerase alpha subunit B
EFO_0000174,ENSG00000114013,http://purl.uniprot.org/uniprot/P42081,http://purl.uniprot.org/taxonomy/9606,T-lymphocyte activation antigen CD86
EFO_0000174,ENSG00000136160,http://purl.uniprot.org/uniprot/P24530,http://purl.uniprot.org/taxonomy/9606,Endothelin receptor type B
EFO_0000174,ENSG00000172037,http://purl.uniprot.org/uniprot/P55268,http://purl.uniprot.org/taxonomy/9606,Laminin subunit beta-2
EFO_0000174,ENSG00000178568,http://purl.uniprot.org/uniprot/Q15303,http://purl.uniprot.org/taxonomy/9606,Receptor tyrosine-protein kinase erbB-4
EFO_0000174,ENSG00000184428,http://purl.uniprot.org/uniprot/Q969P6,http://purl.uniprot.org/taxonomy/9606,"DNA topoisomerase I, mitochondrial"
EFO_0000174,ENSG00000188389,http://purl.uniprot.org/uniprot/Q15116,http://purl.uniprot.org/taxonomy/9606,Programmed cell death protein 1
EFO_0000174,ENSG00000198793,http://purl.uniprot.org/uniprot/P42345,http://purl.uniprot.org/taxonomy/9606,Serine/threonine-protein kinase mTOR
EFO_0000174,ENSG00000267534,http://purl.uniprot.org/uniprot/O95136,http://purl.uniprot.org/taxonomy/9606,Sphingosine 1-phosphate receptor 2
EFO_0000174,ENSG00000136244,http://purl.uniprot.org/uniprot/P05231,http://purl.uniprot.org/taxonomy/9606,Interleukin-6
EFO_0003073,ENSG00000113851,http://purl.uniprot.org/uniprot/Q96SW2,http://purl.uniprot.org/taxonomy/9606,Protein cereblon
EFO_0003073,ENSG00000100387,http://purl.uniprot.org/uniprot/P62877,http://purl.uniprot.org/taxonomy/9606,E3 ubiquitin-protein ligase RBX1
EFO_0003073,ENSG00000115594,http://purl.uniprot.org/uniprot/P14778,http://purl.uniprot.org/taxonomy/9606,Interleukin-1 receptor type 1
EFO_0003073,ENSG00000167986,http://purl.uniprot.org/uniprot/Q16531,http://purl.uniprot.org/taxonomy/9606,DNA damage-binding protein 1
EFO_0003073,ENSG00000139842,http://purl.uniprot.org/uniprot/Q13619,http://purl.uniprot.org/taxonomy/9606,Cullin-4A
EFO_0003073,ENSG00000004468,http://purl.uniprot.org/uniprot/P28907,http://purl.uniprot.org/taxonomy/9606,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1
EFO_0003073,ENSG00000100804,http://purl.uniprot.org/uniprot/P28074,http://purl.uniprot.org/taxonomy/9606,Proteasome subunit beta type-5
EFO_0003073,ENSG00000026751,http://purl.uniprot.org/uniprot/Q9NQ25,http://purl.uniprot.org/taxonomy/9606,SLAM family member 7
EFO_0003073,ENSG00000113580,http://purl.uniprot.org/uniprot/P04150,http://purl.uniprot.org/taxonomy/9606,Glucocorticoid receptor
EFO_0003073,ENSG00000188389,http://purl.uniprot.org/uniprot/Q15116,http://purl.uniprot.org/taxonomy/9606,Programmed cell death protein 1
EFO_0003073,ENSG00000102967,http://purl.uniprot.org/uniprot/Q02127,http://purl.uniprot.org/taxonomy/9606,"Dihydroorotate dehydrogenase (quinone), mitochondrial"
HP_0000200,ENSG00000204248,http://purl.uniprot.org/uniprot/P13942,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-2(XI) chain
MONDO_0012670,ENSG00000145864,http://purl.uniprot.org/uniprot/P47870,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-2
MONDO_0012670,ENSG00000157388,http://purl.uniprot.org/uniprot/Q01668,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1D
MONDO_0012670,ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
MONDO_0012670,ENSG00000117013,http://purl.uniprot.org/uniprot/P56696,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 4
MONDO_0012670,ENSG00000186297,http://purl.uniprot.org/uniprot/P31644,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-5
MONDO_0012670,ENSG00000169031,http://purl.uniprot.org/uniprot/Q01955,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-3(IV) chain
MONDO_0012670,ENSG00000151090,http://purl.uniprot.org/uniprot/P10828,http://purl.uniprot.org/taxonomy/9606,Thyroid hormone receptor beta
MONDO_0014608,ENSG00000077782,http://purl.uniprot.org/uniprot/P11362,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 1
MONDO_0014608,ENSG00000151617,http://purl.uniprot.org/uniprot/P25101,http://purl.uniprot.org/taxonomy/9606,Endothelin-1 receptor
MONDO_0019471,ENSG00000101162,http://purl.uniprot.org/uniprot/Q9H4B7,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-1 chain
MONDO_0019471,ENSG00000106628,http://purl.uniprot.org/uniprot/P49005,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta subunit 2
MONDO_0019471,ENSG00000113851,http://purl.uniprot.org/uniprot/Q96SW2,http://purl.uniprot.org/taxonomy/9606,Protein cereblon
MONDO_0019471,ENSG00000068024,http://purl.uniprot.org/uniprot/P56524,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 4
MONDO_0019471,ENSG00000100387,http://purl.uniprot.org/uniprot/P62877,http://purl.uniprot.org/taxonomy/9606,E3 ubiquitin-protein ligase RBX1
MONDO_0019471,ENSG00000196591,http://purl.uniprot.org/uniprot/Q92769,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 2
MONDO_0019471,ENSG00000261456,http://purl.uniprot.org/uniprot/Q3ZCM7,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-8 chain
MONDO_0019471,ENSG00000100479,http://purl.uniprot.org/uniprot/P56282,http://purl.uniprot.org/taxonomy/9606,DNA polymerase epsilon subunit 2
MONDO_0019471,ENSG00000197122,http://purl.uniprot.org/uniprot/P12931,http://purl.uniprot.org/taxonomy/9606,Proto-oncogene tyrosine-protein kinase Src
MONDO_0019471,ENSG00000228716,http://purl.uniprot.org/uniprot/P00374,http://purl.uniprot.org/taxonomy/9606,Dihydrofolate reductase
MONDO_0019471,ENSG00000101336,http://purl.uniprot.org/uniprot/P08631,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase HCK
MONDO_0019471,ENSG00000136573,http://purl.uniprot.org/uniprot/P51451,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase Blk
MONDO_0019471,ENSG00000146143,http://purl.uniprot.org/uniprot/P49643,http://purl.uniprot.org/taxonomy/9606,DNA primase large subunit
MONDO_0019471,ENSG00000159110,http://purl.uniprot.org/uniprot/P48551,http://purl.uniprot.org/taxonomy/9606,Interferon alpha/beta receptor 2
MONDO_0019471,ENSG00000167986,http://purl.uniprot.org/uniprot/Q16531,http://purl.uniprot.org/taxonomy/9606,DNA damage-binding protein 1
MONDO_0019471,ENSG00000254087,http://purl.uniprot.org/uniprot/P07948,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase Lyn
MONDO_0019471,ENSG00000077514,http://purl.uniprot.org/uniprot/Q15054,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta subunit 3
MONDO_0019471,ENSG00000113721,http://purl.uniprot.org/uniprot/P09619,http://purl.uniprot.org/taxonomy/9606,Platelet-derived growth factor receptor beta
MONDO_0019471,ENSG00000139842,http://purl.uniprot.org/uniprot/Q13619,http://purl.uniprot.org/taxonomy/9606,Cullin-4A
MONDO_0019471,ENSG00000183813,http://purl.uniprot.org/uniprot/P51679,http://purl.uniprot.org/taxonomy/9606,C-C chemokine receptor type 4
MONDO_0019471,ENSG00000104833,http://purl.uniprot.org/uniprot/P04350,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-4A chain
MONDO_0019471,ENSG00000134460,http://purl.uniprot.org/uniprot/P01589,http://purl.uniprot.org/taxonomy/9606,Interleukin-2 receptor subunit alpha
MONDO_0019471,ENSG00000147099,http://purl.uniprot.org/uniprot/Q9BY41,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 8
MONDO_0019471,ENSG00000157404,http://purl.uniprot.org/uniprot/P10721,http://purl.uniprot.org/taxonomy/9606,Mast/stem cell growth factor receptor Kit
MONDO_0019471,ENSG00000167325,http://purl.uniprot.org/uniprot/P23921,http://purl.uniprot.org/taxonomy/9606,Ribonucleoside-diphosphate reductase large subunit
MONDO_0019471,ENSG00000198900,http://purl.uniprot.org/uniprot/P11387,http://purl.uniprot.org/taxonomy/9606,DNA topoisomerase 1
MONDO_0019471,ENSG00000100804,http://purl.uniprot.org/uniprot/P28074,http://purl.uniprot.org/taxonomy/9606,Proteasome subunit beta type-5
MONDO_0019471,ENSG00000119535,http://purl.uniprot.org/uniprot/Q99062,http://purl.uniprot.org/taxonomy/9606,Granulocyte colony-stimulating factor receptor
MONDO_0019471,ENSG00000061273,http://purl.uniprot.org/uniprot/Q8WUI4,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 7
MONDO_0019471,ENSG00000097007,http://purl.uniprot.org/uniprot/P00519,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase ABL1
MONDO_0019471,ENSG00000100429,http://purl.uniprot.org/uniprot/Q969S8,http://purl.uniprot.org/taxonomy/9606,Polyamine deacetylase HDAC10
MONDO_0019471,ENSG00000137267,http://purl.uniprot.org/uniprot/Q13885,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-2A chain
MONDO_0019471,ENSG00000148229,http://purl.uniprot.org/uniprot/Q9NRF9,http://purl.uniprot.org/taxonomy/9606,DNA polymerase epsilon subunit 3
MONDO_0019471,ENSG00000171094,http://purl.uniprot.org/uniprot/Q9UM73,http://purl.uniprot.org/taxonomy/9606,ALK tyrosine kinase receptor
MONDO_0019471,ENSG00000111816,http://purl.uniprot.org/uniprot/P42685,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase FRK
MONDO_0019471,ENSG00000176105,http://purl.uniprot.org/uniprot/P07947,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase Yes
MONDO_0019471,ENSG00000177084,http://purl.uniprot.org/uniprot/Q07864,http://purl.uniprot.org/taxonomy/9606,DNA polymerase epsilon catalytic subunit A
MONDO_0019471,ENSG00000010810,http://purl.uniprot.org/uniprot/P06241,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase Fyn
MONDO_0019471,ENSG00000094631,http://purl.uniprot.org/uniprot/Q9UBN7,http://purl.uniprot.org/taxonomy/9606,Protein deacetylase HDAC6
MONDO_0019471,ENSG00000116478,http://purl.uniprot.org/uniprot/Q13547,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 1
MONDO_0019471,ENSG00000120949,http://purl.uniprot.org/uniprot/P28908,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor receptor superfamily member 8
MONDO_0019471,ENSG00000010610,http://purl.uniprot.org/uniprot/P01730,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD4
MONDO_0019471,ENSG00000108840,http://purl.uniprot.org/uniprot/Q9UQL6,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 5
MONDO_0019471,ENSG00000111537,http://purl.uniprot.org/uniprot/P01579,http://purl.uniprot.org/taxonomy/9606,Interferon gamma
MONDO_0019471,ENSG00000188229,http://purl.uniprot.org/uniprot/P68371,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-4B chain
MONDO_0019471,ENSG00000196230,http://purl.uniprot.org/uniprot/P07437,http://purl.uniprot.org/taxonomy/9606,Tubulin beta chain
MONDO_0019471,ENSG00000088832,http://purl.uniprot.org/uniprot/P62942,http://purl.uniprot.org/taxonomy/9606,Peptidyl-prolyl cis-trans isomerase FKBP1A
MONDO_0019471,ENSG00000137285,http://purl.uniprot.org/uniprot/Q9BVA1,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-2B chain
MONDO_0019471,ENSG00000077097,http://purl.uniprot.org/uniprot/Q02880,http://purl.uniprot.org/taxonomy/9606,DNA topoisomerase 2-beta
MONDO_0019471,ENSG00000106348,http://purl.uniprot.org/uniprot/P20839,http://purl.uniprot.org/taxonomy/9606,Inosine-5'-monophosphate dehydrogenase 1
MONDO_0019471,ENSG00000131747,http://purl.uniprot.org/uniprot/P11388,http://purl.uniprot.org/taxonomy/9606,DNA topoisomerase 2-alpha
MONDO_0019471,ENSG00000142627,http://purl.uniprot.org/uniprot/P29317,http://purl.uniprot.org/taxonomy/9606,Ephrin type-A receptor 2
MONDO_0019471,ENSG00000258947,http://purl.uniprot.org/uniprot/Q13509,http://purl.uniprot.org/taxonomy/9606,Tubulin beta-3 chain
